age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
33,40,-2,-5,-2,-1,0,0,<50k
31,40,-2,-5,-2,0,0,0,<50k
29,40,-2,-7,-2,-1,-1,-1,<50k
38,45,-1,-1,-4,0,-1,-1,>=50k
24,35,-2,-7,-2,-3,-1,0,<50k
29,40,0,-5,-3,-2,-1,0,<50k
49,40,0,-4,-4,-1,-1,-1,>=50k
33,40,-2,-2,-4,0,-1,-1,<50k
28,48,-2,-5,-2,0,-1,-1,<50k
22,60,-2,-7,-2,-1,-1,0,<50k
37,40,-2,-5,-4,0,-1,-1,<50k
30,50,-2,-5,-4,0,-1,-1,<50k
49,40,-2,-2,-4,0,-1,-1,<50k
29,40,-2,-5,-4,-1,-1,-1,<50k
25,40,-2,-5,-3,-1,-1,0,<50k
36,40,-2,-5,-4,-1,-1,0,<50k
36,45,0,-6,-2,-4,-1,-1,<50k
21,22,-2,-5,-2,-2,-1,-1,<50k
18,30,-2,-1,-2,-2,-1,0,<50k
30,40,0,0,-2,-2,-1,-1,<50k
44,40,-2,-1,-2,-1,0,0,<50k
40,50,-2,-1,-4,0,-1,-1,<50k
43,44,-2,-5,-4,-1,-1,-1,<50k
45,50,-2,-7,-4,-1,-1,-1,>=50k
29,26,-2,-1,-4,-3,0,0,<50k
40,40,-2,-1,-4,-1,-1,0,<50k
43,48,-2,-1,-4,-2,-1,-1,<50k
20,20,-2,-1,-2,-2,-1,0,<50k
32,20,0,-7,-4,-2,-1,-1,<50k
19,16,-2,-1,-2,-2,-1,0,<50k
21,40,-2,-5,-2,0,-1,-1,<50k
23,40,-2,0,-4,0,-1,-1,<50k
24,40,-2,-2,-2,-2,0,0,<50k
52,32,-2,0,0,-2,-1,-1,<50k
51,40,-3,-1,0,-5,-1,0,<50k
19,35,-2,-1,-2,-2,-1,-1,<50k
54,45,-2,-1,-4,-3,-1,-1,>=50k
50,48,-2,-5,0,0,-1,0,<50k
29,40,-2,-1,0,0,-1,-1,<50k
17,10,-2,-2,-2,-2,-1,-1,<50k
47,37,-2,-5,0,-2,-1,0,<50k
46,32,-2,-7,0,-4,0,0,<50k
30,44,-2,-1,-4,0,-1,-1,<50k
58,30,-2,-1,-4,-2,-1,0,<50k
48,40,-2,-7,0,-4,0,0,<50k
23,40,-2,-1,-2,-2,-1,-1,<50k
23,36,-2,0,-2,-1,-1,0,<50k
45,40,-2,-5,-4,0,-1,-1,<50k
20,20,-2,-1,-2,-3,0,-1,<50k
26,48,-2,-2,-2,0,-1,-1,<50k
50,40,0,-7,-2,-4,-1,0,>=50k
49,48,-2,-5,-4,-3,-1,-1,>=50k
26,40,-2,-1,-2,-2,-1,-1,<50k
47,40,-2,-3,0,-1,-1,-1,<50k
31,50,-2,-2,-2,-3,-1,-1,<50k
19,40,-3,-1,-2,-5,-1,0,<50k
23,40,-2,-2,-4,-2,-1,-1,<50k
35,40,-2,-5,-4,0,-1,-1,<50k
46,50,-2,-1,-4,0,-1,-1,>=50k
28,40,-1,-2,-2,0,-1,-1,<50k
58,45,-2,-1,-4,-1,-1,-1,>=50k
21,40,-2,-5,-2,-1,-1,0,<50k
50,50,-1,-2,0,-3,-1,0,<50k
30,30,-3,-2,-2,-5,-1,0,<50k
31,40,-2,-7,-2,-4,-1,0,<50k
31,20,-1,-7,-4,-1,-1,0,<50k
35,40,-1,-5,-4,0,-1,-1,>=50k
33,60,-2,-6,-4,-4,-1,-1,>=50k
34,55,-2,-4,-4,-4,-1,-1,>=50k
67,10,-3,-3,-4,-5,-1,-1,>=50k
37,45,-2,-5,-4,0,-1,-1,>=50k
48,40,-2,-4,-4,-4,-1,-1,>=50k
34,40,0,-7,-2,-1,0,-1,<50k
24,40,-2,-1,-2,-1,-1,-1,<50k
55,40,-2,-5,0,-2,-1,0,<50k
50,40,-2,-5,-4,-2,-1,-1,>=50k
40,60,-2,-7,-4,-3,-1,-1,>=50k
33,30,-2,-7,-2,0,-1,-1,<50k
51,40,0,-1,-4,0,-1,-1,<50k
30,40,-2,-1,-2,0,-1,-1,<50k
41,40,-2,-5,-4,0,-1,-1,<50k
47,40,0,0,-4,-1,-1,-1,>=50k
27,50,-2,-2,-2,0,-1,-1,<50k
37,32,-2,-7,-3,-4,-1,0,>=50k
40,40,-2,0,-4,0,-1,-1,<50k
36,40,-2,-5,-4,0,-1,-1,<50k
37,40,-2,-5,-4,0,0,-1,<50k
38,35,-2,-3,-3,-4,-1,-1,>=50k
40,50,-1,-1,-4,0,-1,-1,<50k
35,40,-2,-7,0,-1,-1,0,<50k
47,20,-1,-5,-4,0,-1,0,>=50k
20,60,-3,-1,-2,-5,-1,-1,<50k
33,45,-2,-4,-4,-4,-1,-1,>=50k
45,40,-2,-1,0,-1,-1,0,<50k
66,40,-3,-1,-4,-5,-1,-1,>=50k
35,38,-1,-5,-2,-3,0,0,<50k
32,45,-2,-2,-4,-1,-1,-1,<50k
23,50,-2,-1,-4,-2,0,-1,<50k
19,15,-2,-5,-2,-2,-1,0,<50k
44,40,-3,-1,-4,-5,-1,-1,<50k
20,35,-2,-5,-2,0,0,-1,<50k
44,30,-1,-7,-4,-3,-1,-1,<50k
41,40,0,-5,-4,-1,-1,-1,<50k
19,40,-2,-1,-2,-1,-1,0,<50k
48,35,-2,-5,0,-2,-1,0,<50k
45,65,-2,-1,-4,-3,-1,-1,>=50k
40,42,-2,-2,-4,-2,0,-1,<50k
34,55,-2,-5,-4,0,-1,-1,>=50k
20,40,-2,-1,-2,-3,0,0,<50k
33,40,-2,-1,-3,-1,-1,0,<50k
30,20,-2,-5,-4,-1,-1,0,<50k
23,32,-2,-1,-2,0,-1,-1,<50k
34,38,-2,-2,0,-2,-1,0,<50k
48,40,0,-1,-4,0,-1,-1,>=50k
32,49,-3,-2,0,-5,-1,0,<50k
42,40,-2,-1,-4,0,0,-1,>=50k
22,40,-2,-5,-2,-1,0,-1,<50k
60,42,-1,-5,-4,0,-1,-1,>=50k
42,55,-2,-7,-4,-1,-1,-1,>=50k
45,55,-2,-7,-3,-1,-1,0,<50k
47,32,-2,-5,0,-2,-1,0,<50k
29,40,-2,-4,-4,-1,-1,0,>=50k
34,38,-2,-7,-2,-3,-1,-1,<50k
34,40,-2,-7,0,-4,-1,0,>=50k
39,40,0,-5,-4,-1,-1,-1,<50k
29,24,-2,-1,0,-4,-1,0,<50k
42,60,-1,-1,-2,-3,-1,-1,<50k
48,35,-2,-2,-3,-2,0,0,<50k
53,40,-2,-7,-4,-1,0,-1,>=50k
51,45,-2,-1,-1,-1,-1,0,<50k
44,90,-1,-7,-4,0,-1,-1,<50k
46,60,-1,0,-4,-1,-1,-1,>=50k
51,60,-2,-6,0,0,-1,0,>=50k
32,40,-2,-1,-2,0,-1,0,<50k
22,30,-3,-5,-2,-5,0,-1,<50k
24,45,-2,-1,-2,-2,-1,-1,<50k
33,26,-2,0,-2,-4,0,0,<50k
47,90,-1,-5,-4,0,-1,-1,<50k
64,50,-1,-4,0,-4,-1,-1,<50k
62,50,-2,-7,-4,-1,-1,-1,>=50k
52,40,-2,-5,-4,-1,-1,-1,>=50k
39,40,-2,-5,-2,-3,-1,0,<50k
42,48,-2,-5,-4,-4,-1,-1,<50k
38,42,0,-7,-4,-3,-1,-1,>=50k
55,50,-2,-2,-4,0,-1,-1,<50k
29,27,-3,-5,-4,-5,-1,0,<50k
42,24,-2,0,0,-4,-1,0,<50k
30,50,-2,0,-4,-1,-1,0,>=50k
32,40,-2,-2,-4,0,-1,-1,<50k
36,30,-3,-5,-4,-5,-1,-1,<50k
50,40,0,-2,-2,-3,0,0,<50k
27,40,-2,-5,-2,0,0,-1,<50k
47,60,-2,-5,-4,-1,-1,-1,<50k
33,35,-2,-2,0,0,-1,-1,<50k
48,40,-1,-1,-2,-1,-1,-1,<50k
23,35,-2,-2,-2,-2,-1,-1,<50k
31,40,0,-7,-4,-1,-1,-1,>=50k
26,40,-2,-1,-4,0,0,-1,<50k
61,63,-1,-5,-4,-3,0,-1,<50k
50,40,-2,-7,0,-3,0,-1,<50k
49,40,-2,0,-4,-4,-1,-1,>=50k
57,84,-3,-2,-4,-5,-1,-1,>=50k
19,24,-2,-5,-2,-2,0,-1,<50k
18,15,-2,-2,-2,0,-1,-1,<50k
44,99,-1,0,-4,-2,-1,0,<50k
54,50,-2,0,-4,-3,-1,-1,<50k
35,40,0,-5,-4,-2,-1,-1,>=50k
27,20,0,-4,-2,-4,0,-1,<50k
50,50,-1,-5,-4,0,-1,-1,<50k
43,40,0,-5,-4,0,-1,-1,<50k
28,40,-2,-1,0,-1,-1,-1,<50k
47,40,-2,-5,-4,-1,-1,-1,<50k
21,50,-2,-2,-2,0,-1,-1,<50k
30,45,-2,-3,-2,-4,-1,0,<50k
19,45,-2,-5,-2,0,-1,-1,<50k
40,40,-2,-1,-4,-2,-1,-1,<50k
55,50,-2,-4,-4,-3,-1,-1,>=50k
67,20,-3,-5,0,-5,-1,-1,<50k
31,43,-2,0,0,0,-1,-1,<50k
30,40,-2,0,0,-1,-1,-1,<50k
54,40,-3,-2,-4,-5,-1,0,<50k
51,43,0,-7,-2,-4,0,0,<50k
34,40,-2,-5,0,0,-1,0,<50k
59,45,-2,-4,-4,-1,-1,-1,>=50k
50,38,-2,-5,0,-1,-1,0,<50k
29,40,-2,-5,0,0,-1,-1,<50k
17,40,0,-2,-2,0,-1,-1,<50k
24,30,-2,-5,-2,-2,-1,0,<50k
52,40,-3,-2,-4,-5,-1,-1,<50k
39,18,-2,-4,-4,-4,-1,0,>=50k
18,25,-3,-2,-2,-5,-1,0,<50k
32,40,-2,-1,0,0,0,-1,<50k
25,50,-3,-1,0,-5,-1,0,<50k
34,45,-2,-5,-2,0,-1,0,<50k
44,40,-1,-5,-4,-4,-1,-1,>=50k
37,40,0,-1,0,-1,-1,0,<50k
39,65,-2,-4,-4,-1,-1,0,>=50k
32,40,-1,-3,-4,-4,-1,-1,>=50k
23,28,-2,-1,-2,-2,-1,0,<50k
45,42,0,-1,0,-1,-1,-1,<50k
30,40,-2,-2,0,0,-1,-1,<50k
20,10,-2,-2,0,-2,-1,0,<50k
41,4,-2,-5,-4,0,-1,-1,<50k
21,30,-2,-5,-2,-3,-1,0,<50k
48,30,-2,-2,-4,-2,0,-1,<50k
31,45,-2,-5,-4,-4,-1,-1,>=50k
34,40,-2,0,-2,0,0,-1,<50k
25,40,-2,-5,-3,-2,0,-1,<50k
41,35,-1,-7,-3,0,-1,-1,<50k
35,50,-1,-3,-4,-4,-1,-1,>=50k
42,40,-2,-7,0,-1,-1,0,<50k
34,75,-1,-5,-4,0,-1,-1,>=50k
44,60,-2,-2,-4,0,-1,-1,<50k
32,40,-2,-7,-4,-1,-1,-1,>=50k
25,40,-2,-1,-2,-3,0,-1,<50k
23,50,-2,-2,-4,0,-1,-1,<50k
36,40,-2,-3,-2,-4,0,-1,>=50k
53,60,-1,-7,-2,-3,-1,-1,>=50k
27,52,-2,-6,-2,-4,-1,-1,<50k
27,65,-2,-7,-2,-1,-1,0,<50k
57,45,-2,-5,-2,-1,-1,0,<50k
17,20,-2,-2,-2,-3,-1,0,<50k
59,38,0,-5,0,-1,-1,0,<50k
34,40,-2,-5,-2,-2,-1,0,<50k
30,55,-2,-2,-4,0,-1,-1,<50k
31,45,0,0,-2,-1,0,0,<50k
18,40,-3,-2,-2,-5,-1,-1,<50k
23,30,-2,-1,-2,-3,-1,-1,<50k
19,40,-2,-5,-2,0,-1,-1,<50k
20,40,-1,0,-2,0,-1,-1,<50k
52,40,-1,-5,0,-3,-1,-1,<50k
39,50,0,-7,-4,-4,-1,-1,>=50k
27,50,-2,-5,-3,-2,-1,0,<50k
19,35,-2,-1,-2,-3,-1,0,<50k
38,15,0,-7,-4,-4,-1,0,<50k
19,16,-2,-5,-2,0,-1,-1,<50k
34,40,-2,-7,-4,-4,-1,0,>=50k
41,45,-2,-5,-4,0,-1,-1,<50k
23,40,-2,-5,-4,0,-1,0,<50k
24,12,-3,0,-2,-5,-1,-1,<50k
24,40,-2,-7,-2,-1,-1,0,<50k
22,84,-2,-2,-2,0,0,-1,<50k
45,60,-2,-3,-4,-4,-1,-1,>=50k
45,60,-2,-5,-4,-1,-1,-1,>=50k
48,40,-2,-7,-4,-1,0,-1,>=50k
42,60,-2,-7,-4,-3,-1,-1,<50k
35,50,-1,-1,-4,-3,-1,-1,<50k
32,40,-2,-5,0,-2,0,0,<50k
51,32,0,-5,-4,-1,-1,0,<50k
59,40,-2,-1,-4,-1,-1,-1,>=50k
31,40,0,-5,-2,0,-1,-1,<50k
27,50,0,-7,-2,-2,-1,-1,<50k
29,80,-2,-7,-4,0,0,-1,>=50k
57,35,-2,0,-1,-1,-1,0,<50k
40,40,-2,-5,-2,-2,-1,-1,<50k
31,40,-2,-5,0,0,-1,-1,<50k
23,40,-2,-2,-2,0,-1,-1,<50k
42,35,-2,-5,-3,-1,-1,0,<50k
60,40,-2,-5,-4,-3,-1,-1,<50k
53,50,0,-4,-2,-1,-1,0,>=50k
20,40,-3,-1,-2,-5,-1,0,<50k
27,40,-2,-5,-2,0,-1,-1,<50k
31,45,-2,-5,-4,0,-1,-1,<50k
29,40,0,-7,-2,0,-1,-1,<50k
22,40,-2,-7,-2,0,-1,-1,<50k
42,38,-2,-7,-2,-4,-1,0,>=50k
63,50,-1,-3,-4,-4,-1,-1,>=50k
28,40,-2,-5,-4,-3,-1,-1,<50k
79,20,-2,-1,-4,-1,-1,-1,<50k
39,40,-2,-5,-4,0,-1,-1,>=50k
29,40,-2,-2,-2,-2,0,-1,<50k
60,40,-2,-2,0,-2,-1,-1,<50k
58,24,-2,-2,-4,-2,-1,0,<50k
20,18,-2,0,-2,-2,-1,0,<50k
44,65,-2,-5,-4,0,-1,-1,>=50k
47,48,-2,-5,-4,0,-1,-1,<50k
59,24,-2,-5,-4,-2,-1,-1,>=50k
37,65,-2,-4,0,-1,-1,-1,<50k
21,40,-2,-5,-3,0,-1,-1,<50k
68,40,-2,0,-1,-1,-1,0,<50k
43,40,-2,-1,-4,-1,-1,-1,<50k
23,40,-3,-1,-2,-5,0,0,<50k
23,33,-2,-5,-2,0,-1,0,<50k
40,35,0,-4,-2,-1,-1,0,<50k
45,35,-1,-1,-2,-3,-1,0,<50k
34,60,-3,0,-4,-5,-1,-1,>=50k
22,40,-2,-1,-2,-2,-1,-1,<50k
38,50,-2,-7,-4,-4,-1,-1,>=50k
24,49,-2,-1,-2,-3,-1,-1,<50k
23,40,-2,-5,-4,-3,-1,0,<50k
39,45,0,-1,-4,-1,-1,-1,>=50k
26,40,-2,-1,-2,0,-1,-1,<50k
24,40,-2,-5,-2,0,-1,-1,<50k
22,25,-2,-1,-2,-1,-1,-1,<50k
36,55,-2,-7,-4,-4,-1,-1,<50k
20,20,-2,-1,-2,-2,-1,0,<50k
18,8,-2,-2,-2,-2,0,-1,<50k
38,40,-2,-7,-4,-1,-1,-1,>=50k
43,35,-1,-7,0,0,-1,-1,<50k
56,40,-2,-5,0,-1,0,-1,<50k
42,40,-2,-4,-4,-1,-1,-1,>=50k
35,50,-2,-7,-4,-1,-1,-1,>=50k
31,45,-2,-1,0,-1,-1,0,<50k
73,20,-2,-2,-4,0,-1,-1,<50k
32,42,-2,-1,0,-1,-1,0,<50k
37,45,-2,-4,-4,-1,-1,-1,>=50k
66,10,-2,-5,-4,0,-1,-1,<50k
22,35,-2,-5,-2,-2,-1,0,<50k
51,40,-2,0,-4,-3,-1,-1,<50k
31,35,-2,-5,-2,-2,-1,-1,<50k
65,59,-2,-5,0,-1,-1,0,<50k
39,45,-2,-5,-4,0,0,0,<50k
48,37,-2,-1,-4,-1,-1,0,<50k
20,40,-2,-1,-2,-2,-1,0,<50k
28,40,-3,0,-2,-5,-1,-1,<50k
48,50,-2,-7,-4,-3,-1,-1,>=50k
29,80,0,-3,-4,-4,-1,-1,<50k
36,30,-1,-6,-2,-4,-1,-1,>=50k
35,45,-1,-7,-4,-1,-1,-1,>=50k
31,40,-2,-1,-4,0,-1,-1,>=50k
48,40,0,-5,-4,-2,-1,-1,<50k
36,45,-2,0,-2,-2,-1,-1,<50k
40,50,-1,-5,-4,0,-1,-1,<50k
57,15,-2,-5,-4,-4,-1,-1,<50k
26,35,0,-7,-2,-4,-1,0,<50k
37,40,0,-5,-2,-2,-1,0,<50k
65,40,-2,-6,-4,-1,-1,-1,>=50k
26,32,-1,-2,-2,-4,-1,0,<50k
42,40,-2,-1,-4,-2,-1,-1,<50k
47,40,-2,-4,-4,-1,-1,-1,>=50k
62,40,-2,-2,0,0,-1,-1,<50k
27,50,-2,0,-2,-1,-1,-1,<50k
76,8,-1,-1,-1,-3,-1,-1,<50k
20,40,-3,-1,-2,-5,-1,0,<50k
29,40,-2,-7,-2,-1,-1,0,<50k
29,40,-2,-2,-4,0,-1,-1,>=50k
32,40,-2,-2,-2,0,-1,-1,<50k
22,40,-1,-1,-4,0,-1,-1,<50k
30,50,0,-5,-2,-1,0,0,<50k
43,40,0,-1,0,-1,-1,0,<50k
23,20,-2,-7,-4,-2,-1,-1,<50k
44,40,0,-3,-4,-4,-1,-1,>=50k
41,40,-2,-7,0,-2,-1,-1,<50k
49,40,0,-4,0,-4,0,0,>=50k
30,45,-2,-5,-2,0,-1,-1,>=50k
23,35,-2,-1,-2,0,-1,-1,<50k
39,40,-2,-5,-1,-1,-1,0,<50k
32,60,-2,-7,-4,-3,-1,-1,>=50k
50,35,-2,-1,-4,0,-1,-1,>=50k
19,40,-2,-1,-2,-1,-1,0,<50k
35,52,-2,-7,-4,-3,-1,-1,>=50k
23,40,-2,-5,-2,0,-1,-1,<50k
25,40,-2,-1,-2,0,-1,-1,<50k
40,40,-2,-5,0,-3,-1,0,<50k
30,42,-2,-7,-4,-1,0,-1,>=50k
52,40,-2,-1,-4,0,-1,-1,>=50k
49,60,-2,-1,-4,0,0,-1,<50k
24,40,-2,-7,-2,-1,-1,0,<50k
46,40,-2,-7,-4,-1,-1,-1,>=50k
39,50,-2,-7,-4,-3,-1,-1,>=50k
45,50,-1,-7,-4,-1,-1,-1,>=50k
62,38,0,-7,-4,-1,-1,0,<50k
43,50,-2,-7,-4,-4,-1,-1,>=50k
45,40,-2,-1,0,0,-1,0,<50k
62,40,-1,-5,-4,-3,-1,-1,<50k
48,40,-2,-2,-2,0,-1,-1,<50k
56,40,-2,-5,0,-2,0,0,<50k
28,35,-2,-5,-2,0,-1,0,<50k
23,40,-2,-5,-2,0,0,-1,<50k
43,35,-2,-5,0,-2,-1,0,<50k
26,40,-2,-7,-4,0,-1,-1,>=50k
36,50,-2,-5,-4,-3,-1,-1,>=50k
55,60,0,-6,-2,-4,-1,0,<50k
48,50,0,-7,-2,-1,-1,0,<50k
43,72,-2,-2,-4,0,0,0,<50k
38,45,-2,0,-4,-1,-1,-1,>=50k
18,30,-2,-5,-2,-3,-1,-1,<50k
56,70,-1,-5,-4,-1,-1,-1,<50k
39,40,-1,-4,-2,-4,-1,-1,<50k
46,50,-2,-2,-3,0,-1,-1,<50k
36,65,-2,-2,-2,0,0,-1,<50k
42,40,-1,-5,-4,0,-1,-1,<50k
50,50,-2,-5,-4,0,-1,-1,>=50k
17,20,-2,-2,-2,0,-1,-1,<50k
57,40,-2,-2,-1,0,0,0,<50k
73,12,-2,-5,-1,-2,-1,0,<50k
50,40,0,-1,-2,-1,-1,-1,<50k
35,45,-2,-1,-2,0,-1,-1,<50k
27,45,-2,-1,-4,0,-1,-1,<50k
24,40,-3,-1,-2,-5,-1,0,<50k
27,40,-2,-1,-2,0,-1,-1,<50k
23,40,-1,-5,-2,0,-1,-1,<50k
25,40,-2,-5,-2,-1,-1,0,<50k
51,40,-2,-7,-4,-1,-1,-1,>=50k
26,40,-2,-2,-4,-1,-1,0,<50k
47,45,-2,-1,-4,-1,-1,-1,<50k
40,40,-2,-5,0,-2,0,-1,<50k
58,40,-2,-2,0,-2,-1,0,<50k
25,40,-2,-1,-2,-3,-1,0,<50k
29,18,-2,-5,-4,-3,-1,0,<50k
36,43,-2,-2,-4,0,-1,-1,<50k
46,60,-2,-5,0,-1,-1,0,<50k
69,4,-2,-2,-1,-2,0,0,<50k
69,40,-2,-5,-1,-1,-1,0,<50k
28,40,-2,-5,-2,-2,0,0,<50k
20,48,-2,-5,-2,-1,-1,-1,<50k
54,35,0,-5,-3,-1,0,0,<50k
25,40,-2,-1,-2,0,-1,-1,<50k
64,40,0,-5,-4,0,-1,-1,<50k
17,20,-2,-5,-2,-3,-1,0,<50k
53,40,0,-5,-4,-1,-1,-1,<50k
50,50,-2,-2,0,0,-1,-1,<50k
57,38,-2,-5,-4,-1,-1,0,<50k
51,40,-2,-1,-4,0,-1,-1,<50k
20,30,-3,-1,-2,-5,-1,-1,<50k
47,40,-2,-1,-4,0,-1,-1,<50k
25,52,-2,-5,-2,0,-1,-1,<50k
50,52,0,-3,-4,-1,-1,-1,>=50k
20,30,-2,-5,-2,-1,-1,0,<50k
43,70,0,-3,-4,-4,-1,-1,>=50k
46,40,-2,-7,-2,-4,-1,0,<50k
54,38,-2,-5,-3,-1,-1,0,<50k
53,15,-2,-1,-3,-1,0,0,<50k
21,30,-2,-5,-2,0,-1,-1,<50k
58,40,-2,-1,0,-2,-1,-1,<50k
30,55,-2,-7,-4,-3,-1,-1,>=50k
61,40,-2,-5,-4,-1,0,0,<50k
56,35,0,-1,0,-1,-1,0,<50k
59,40,-2,-5,0,-2,-1,0,<50k
72,20,-2,-5,-4,0,-1,-1,<50k
33,40,-2,-5,-2,-1,-1,-1,<50k
46,40,-2,-5,-4,-1,-1,0,>=50k
46,38,0,-1,-4,-2,-1,-1,>=50k
48,28,-2,-5,-2,-4,0,0,<50k
33,40,-2,-5,-4,-1,-1,-1,<50k
21,40,-2,-1,-2,0,-1,0,<50k
27,45,-2,-5,0,-1,-1,0,<50k
31,40,-2,-5,0,0,-1,-1,<50k
28,40,-2,-7,-2,0,-1,-1,<50k
45,38,0,-1,0,-1,-1,0,<50k
51,40,-2,-5,-4,0,-1,-1,>=50k
46,40,0,-5,-2,-2,0,0,<50k
25,25,-2,-1,-4,-3,-1,-1,<50k
61,40,-2,-1,-4,-1,-1,-1,>=50k
17,30,-2,-2,-2,-3,-1,0,<50k
26,40,-2,-7,-2,0,-1,-1,<50k
35,60,-2,-2,0,0,-1,-1,<50k
33,70,-1,-2,-4,-1,-1,-1,<50k
37,33,-2,-2,-4,-3,0,0,<50k
39,35,0,-5,-2,-1,-1,0,<50k
42,30,-2,-5,0,-2,-1,0,<50k
35,47,-2,-7,-4,-1,-1,-1,>=50k
45,50,-2,-5,0,-2,-1,0,>=50k
47,40,-1,-7,-2,-3,-1,-1,>=50k
64,48,-2,-2,-4,0,-1,-1,<50k
39,47,-2,-3,-4,-1,-1,0,>=50k
43,40,-3,-5,0,-5,-1,0,<50k
34,40,-2,-5,-4,-4,-1,-1,<50k
62,40,-2,-7,-4,-4,-1,-1,>=50k
53,40,-2,-1,-4,-4,-1,-1,>=50k
31,40,-2,-7,-4,-1,-1,-1,<50k
26,40,-2,-5,-4,-3,-1,-1,<50k
56,50,-1,-2,-4,0,-1,-1,>=50k
43,40,-2,-1,-2,-2,-1,0,<50k
33,35,-2,-1,-2,-3,0,-1,<50k
45,40,-1,-1,-4,0,-1,-1,>=50k
46,55,-2,-1,-3,-3,-1,-1,<50k
26,80,-2,0,-4,0,-1,-1,<50k
24,40,-2,-5,-2,-2,-1,0,<50k
43,50,-2,-7,-4,0,-1,-1,>=50k
40,40,-2,0,-2,0,-1,-1,<50k
61,35,-2,-2,0,-2,-1,-1,<50k
34,72,0,-1,-2,-1,0,0,<50k
85,35,-2,-5,-1,-3,-1,-1,<50k
41,40,-2,-5,-2,-1,-1,0,<50k
31,35,0,0,-2,-1,-1,0,<50k
22,30,-2,-1,-2,-3,-1,0,<50k
60,40,-2,-5,-1,-2,0,0,<50k
29,36,-2,0,0,-4,-1,0,<50k
34,40,-3,-5,-4,-5,-1,-1,<50k
35,45,0,-7,-2,-1,0,0,<50k
24,30,-2,-5,-2,-3,-1,-1,<50k
45,40,0,-4,0,-4,0,-1,<50k
21,20,0,-2,-2,-2,0,-1,<50k
30,37,-2,0,-4,0,-1,0,>=50k
50,99,-1,-1,-4,-1,-1,-1,>=50k
41,40,-1,-5,-4,-1,-1,-1,>=50k
21,33,-2,-5,-2,-3,-1,0,<50k
45,45,-2,-5,-4,0,-1,-1,<50k
34,40,-2,-7,-4,-1,-1,-1,>=50k
28,40,-2,-5,0,0,-1,-1,<50k
19,40,-2,-5,-2,-2,-1,-1,<50k
26,50,-2,-7,-2,-4,-1,-1,>=50k
48,45,-2,-7,-4,0,-1,-1,>=50k
69,40,-2,-7,-1,-4,-1,-1,>=50k
41,40,-2,-1,0,-1,-1,0,<50k
43,40,-2,-7,0,-1,-1,0,<50k
28,40,-2,-5,-2,0,-1,-1,<50k
65,28,0,-1,0,-1,-1,0,<50k
31,38,-2,-7,-2,-1,-1,-1,<50k
28,40,-2,-7,-2,-1,-1,0,<50k
51,40,-2,-7,-4,-4,-1,-1,>=50k
45,80,-2,-1,-2,0,-1,0,<50k
43,38,-2,-5,0,-1,0,-1,<50k
31,60,-2,0,-4,-3,-1,-1,<50k
31,55,-2,-1,-4,0,-1,-1,>=50k
45,40,-2,-1,-4,0,0,-1,<50k
20,30,-2,-7,-2,-3,0,0,<50k
25,40,-2,-7,-2,-2,-1,-1,<50k
36,30,-2,-5,-1,0,-1,0,<50k
31,50,-2,-7,-2,-3,-1,-1,<50k
56,45,-2,-1,-4,0,-1,-1,<50k
26,18,-2,-7,-2,-3,-1,-1,<50k
47,65,-1,-1,0,-1,-1,0,<50k
40,50,-1,-5,-4,-1,-1,-1,<50k
32,48,-2,-5,-4,-1,-1,0,<50k
34,24,0,-4,-2,-4,0,0,<50k
37,55,-2,-5,-4,-1,-1,-1,<50k
38,45,-2,-5,-4,0,-1,-1,<50k
19,16,-2,0,-2,-2,0,-1,<50k
49,40,-2,-2,0,0,-1,0,<50k
18,25,-3,-5,-2,-5,0,0,<50k
26,40,-2,0,-2,-4,-1,0,<50k
82,2,-2,-2,-4,0,-1,-1,<50k
40,40,-2,-5,0,0,-1,-1,<50k
28,50,-2,-1,-2,0,-1,-1,<50k
23,37,-2,-5,-4,-3,0,-1,<50k
19,40,-2,-1,-2,-1,-1,-1,<50k
67,32,-2,-5,-1,0,0,-1,<50k
43,40,-2,-7,-4,-1,-1,-1,>=50k
41,50,-2,0,-2,-1,0,0,<50k
37,40,-2,0,0,-4,-1,0,<50k
20,40,-2,-5,-2,0,-1,-1,<50k
40,40,-2,-5,0,0,-1,-1,<50k
47,50,-2,-4,-3,-1,-1,-1,>=50k
40,40,-2,-5,-4,-2,-1,-1,<50k
39,40,0,-7,-2,-1,-1,0,<50k
24,20,-2,-1,-2,-1,0,0,<50k
78,32,-3,-5,-4,-5,-1,-1,<50k
67,1,-3,0,-1,-5,-1,0,<50k
49,45,-2,-7,-4,-3,-1,-1,>=50k
66,10,-2,-5,0,0,-1,-1,<50k
52,40,-2,-5,-2,-4,-1,0,<50k
59,60,-1,-5,0,-1,-1,-1,<50k
72,12,-2,-5,-1,-2,-1,0,<50k
35,40,0,-5,-2,-1,-1,-1,<50k
30,40,-2,-7,-4,-1,-1,0,>=50k
36,40,-2,-1,-2,-2,-1,-1,<50k
26,40,-2,-5,-3,-2,-1,0,<50k
23,35,-2,-7,-2,-2,-1,-1,<50k
39,40,-2,-7,-4,-4,-1,-1,>=50k
40,40,-1,-3,-4,-4,-1,-1,<50k
29,40,-2,-7,-2,-4,-1,-1,<50k
38,20,-2,-7,-2,-2,-1,-1,<50k
63,40,-2,-7,-2,-1,-1,-1,<50k
58,40,-1,-5,-4,-1,-1,-1,>=50k
